filename,grade_level,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,Original_Index,os_eng_bertRank,newsela_bertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank
4129.html.txt,1,23.4,24.52,30.6,5.059025271,11080,594,112.3922559,18.65319865,4129.html.txt,3478,0.91494626,0.9946083,12.131291,12.162799,0.9997595
413.html.txt,1,16.1,43.6,21.5,5.163680221,2902,159,112.0125786,18.25157233,413.html.txt,3479,0.6288982,0.97928244,12.126259,12.127019,0.93132955
4130.html.txt,1,15.9,49.32,21.6,4.889700079,5068,279,106.4767025,18.16487455,4130.html.txt,3480,0.2804931,0.99507904,12.126341,12.15846,0.99980694
4131.html.txt,1,15.9,49.32,21.6,4.889700079,5068,279,106.4767025,18.16487455,4131.html.txt,3481,0.2804931,0.99507904,12.126341,12.15846,0.99980694
4132.html.txt,1,21.6,18.46,26.7,5.40141792,8181,435,119.8758621,18.80689655,4132.html.txt,3482,0.017911186,0.9955295,12.149532,12.155843,0.99981207
4133.html.txt,1,18.8,36.59,23.6,4.865612648,5566,292,111.260274,19.06164384,4133.html.txt,3483,0.9408475,0.99410313,12.14913,12.166875,0.99979156
4134.html.txt,1,19.3,29.76,24.5,5.208593839,8797,458,118.7379913,19.20742358,4134.html.txt,3484,0.5696493,0.9904558,12.149714,12.162507,0.9998031
4135.html.txt,1,24.8,20.86,32.8,5.09763704,8337,490,103.0428571,17.01428571,4135.html.txt,3485,0.008900651,0.98542976,12.144297,12.161656,0.99965847
4136.html.txt,1,18.8,36.59,23.6,4.865612648,5566,292,111.260274,19.06164384,4136.html.txt,3486,0.9408475,0.99410313,12.14913,12.166875,0.99979156
4137.html.txt,1,26.0,12.3,32.6,5.086883596,2981,143,126.2657343,20.84615385,4137.html.txt,3487,0.10802866,0.987575,12.116178,12.166289,0.8569554
4138.html.txt,1,23.0,14.9,27.8,5.316794467,6651,293,142.9624573,22.6996587,4138.html.txt,3488,0.92969054,0.9894051,12.137356,12.14323,0.99775344
4139.html.txt,1,23.0,14.9,27.8,5.316794467,6651,293,142.9624573,22.6996587,4139.html.txt,3489,0.92969054,0.9894051,12.137356,12.14323,0.99775344
414.html.txt,1,16.1,43.6,21.5,5.163680221,2902,159,112.0125786,18.25157233,414.html.txt,3490,0.6288982,0.97928244,12.126259,12.127019,0.93132955
4140.html.txt,1,25.5,13.72,32.9,5.295081967,9089,480,118.56875,18.93541667,4140.html.txt,3491,0.9158227,0.9820993,12.1441555,12.135824,0.998906
4141.html.txt,1,16.8,41.67,21.2,4.889436774,9126,569,94.02108963,16.03866432,4141.html.txt,3492,0.010239513,0.9905377,12.052116,12.176431,0.99978477
4142.html.txt,1,16.8,41.67,21.2,4.889436774,9126,569,94.02108963,16.03866432,4142.html.txt,3493,0.010239513,0.9905377,12.052116,12.176431,0.99978477
4143.html.txt,1,16.8,41.67,21.2,4.889436774,9126,569,94.02108963,16.03866432,4143.html.txt,3494,0.010239513,0.9905377,12.052116,12.176431,0.99978477
4144.html.txt,1,16.8,41.67,21.2,4.889436774,9126,569,94.02108963,16.03866432,4144.html.txt,3495,0.010239513,0.9905377,12.052116,12.176431,0.99978477
4145.html.txt,1,14.9,52.16,19.4,4.760445682,359,20,103.0,17.95,4145.html.txt,3496,0.9654218,0.9955514,12.144732,12.161106,0.9996153
4146.html.txt,1,15.7,39.3,20.1,5.282992237,2834,185,95.75135135,15.31891892,4146.html.txt,3497,0.35487872,0.99363166,12.127983,12.163831,0.9997497
4147.html.txt,1,15.7,39.3,20.1,5.282992237,2834,185,95.75135135,15.31891892,4147.html.txt,3498,0.35487872,0.99363166,12.127983,12.163831,0.9997497
4148.html.txt,1,15.7,39.3,20.1,5.282992237,2834,185,95.75135135,15.31891892,4148.html.txt,3499,0.35487872,0.99363166,12.127983,12.163831,0.9997497
4149.html.txt,1,18.7,31.38,23.0,5.055555556,2862,177,97.41242938,16.16949153,4149.html.txt,3500,0.9219666,0.99452543,12.148703,12.150889,0.9997656
415.html.txt,1,16.1,43.6,21.5,5.163680221,2902,159,112.0125786,18.25157233,415.html.txt,3501,0.6288982,0.97928244,12.126259,12.127019,0.93132955
4150.html.txt,1,23.1,19.91,27.9,4.956030151,1592,58,163.0172414,27.44827586,4150.html.txt,3502,0.04474295,0.9937562,12.135888,12.134998,0.99977285
4151.html.txt,1,23.1,19.91,27.9,4.956030151,1592,58,163.0172414,27.44827586,4151.html.txt,3503,0.04474295,0.9937562,12.135888,12.134998,0.99977285
4152.html.txt,1,24.6,16.06,32.7,5.419694073,8368,519,102.7957611,16.12331407,4152.html.txt,3504,0.9258198,0.9885592,12.102495,12.089364,0.9985019
4153.html.txt,1,22.0,22.76,26.9,4.832731027,1937,149,75.20134228,13.0,4153.html.txt,3505,0.91424286,0.9897649,12.10523,12.155939,0.999665
4154.html.txt,1,22.0,22.76,26.9,4.832731027,1937,149,75.20134228,13.0,4154.html.txt,3506,0.91424286,0.9897649,12.10523,12.155939,0.999665
4155.html.txt,1,22.0,22.76,26.9,4.832731027,1937,149,75.20134228,13.0,4155.html.txt,3507,0.91424286,0.9897649,12.10523,12.155939,0.999665
4156.html.txt,1,16.6,36.86,20.1,4.998087649,6275,388,96.6185567,16.17268041,4156.html.txt,3508,0.8121211,0.99572563,12.124793,12.162359,0.99980754
4157.html.txt,1,29.1,9.7,37.3,4.689289502,5658,618,51.68932039,9.155339806,4157.html.txt,3509,0.023609405,0.9940895,12.15173,12.147809,0.9996414
4158.html.txt,1,40.3,-24.96,51.3,5.0509155,10213,795,77.1081761,12.84654088,4158.html.txt,3510,0.881041,0.99606895,12.156033,12.162449,0.99964046
4159.html.txt,1,25.2,19.75,34.3,4.972845601,8912,1453,35.99036476,6.133516862,4159.html.txt,3511,0.078477755,0.99283993,12.12797,12.165969,0.9998016
416.html.txt,1,21.4,24.28,27.1,5.173526308,6633,371,109.7924528,17.8787062,416.html.txt,3512,0.66362965,0.9925809,12.145958,12.170108,0.99980396
4160.html.txt,1,22.0,22.76,26.9,4.832731027,1937,149,75.20134228,13.0,4160.html.txt,3513,0.91424286,0.9897649,12.10523,12.155939,0.999665
4161.html.txt,1,16.6,36.86,20.1,4.998087649,6275,388,96.6185567,16.17268041,4161.html.txt,3514,0.8121211,0.99572563,12.124793,12.162359,0.99980754
4162.html.txt,1,25.2,19.75,34.3,4.972845601,8912,1453,35.99036476,6.133516862,4162.html.txt,3515,0.078477755,0.99283993,12.12797,12.165969,0.9998016
4163.html.txt,1,17.6,39.54,23.2,5.101196953,3676,210,106.2809524,17.5047619,4163.html.txt,3516,0.95997435,0.9928148,12.130365,12.153676,0.99971443
4164.html.txt,1,18.7,31.38,23.0,5.055555556,2862,177,97.41242938,16.16949153,4164.html.txt,3517,0.9219666,0.99452543,12.148703,12.150889,0.9997656
4165.html.txt,1,16.7,41.87,21.4,4.969882353,2125,125,101.04,17.0,4165.html.txt,3518,0.9259683,0.9720491,12.134488,12.16424,0.9995758
4166.html.txt,1,18.7,31.38,23.0,5.055555556,2862,177,97.41242938,16.16949153,4166.html.txt,3519,0.9219666,0.99452543,12.148703,12.150889,0.9997656
4167.html.txt,1,27.4,3.43,35.0,5.537112433,3193,170,122.1117647,18.78235294,4167.html.txt,3520,0.010693687,0.99058026,12.143137,12.144614,0.9996056
4168.html.txt,1,14.1,48.67,17.9,4.98182133,5776,302,114.1953642,19.12582781,4168.html.txt,3521,0.8935348,0.9942958,12.14288,12.171902,0.9993424
4169.html.txt,1,14.1,48.67,17.9,4.98182133,5776,302,114.1953642,19.12582781,4169.html.txt,3522,0.8935348,0.9942958,12.14288,12.171902,0.9993424
417.html.txt,1,21.4,24.28,27.1,5.173526308,6633,371,109.7924528,17.8787062,417.html.txt,3523,0.66362965,0.9925809,12.145958,12.170108,0.99980396
4170.html.txt,1,29.6,2.96,37.8,5.262316911,751,38,123.4736842,19.76315789,4170.html.txt,3524,0.022630492,0.9921042,12.116485,12.167848,0.9995647
4171.html.txt,1,18.1,33.01,23.3,5.314038925,17829,998,112.2795591,17.86472946,4171.html.txt,3525,0.70178103,0.99442637,12.109729,12.167204,0.99976975
4172.html.txt,1,26.5,16.5,35.0,5.220727349,4757,190,155.1526316,25.03684211,4172.html.txt,3526,0.6807234,0.99093103,12.139743,12.167875,0.9997004
4173.html.txt,1,25.3,19.54,32.5,4.909035483,8201,439,109.7015945,18.68109339,4173.html.txt,3527,0.9089956,0.012342593,12.156621,12.160064,0.9955605
4174.html.txt,1,19.9,33.75,25.6,4.997303922,4080,218,111.6834862,18.71559633,4174.html.txt,3528,0.6605855,0.99295455,12.0941,12.166079,0.99701667
4175.html.txt,1,18.5,31.99,23.9,5.321609632,9468,537,110.9422719,17.63128492,4175.html.txt,3529,0.016435282,0.99348676,12.13081,12.166558,0.9998197
4176.html.txt,1,18.5,31.99,23.9,5.321609632,9468,537,110.9422719,17.63128492,4176.html.txt,3530,0.016435282,0.99348676,12.13081,12.166558,0.9998197
4177.html.txt,1,19.9,28.24,25.2,5.152721881,9442,592,97.52364865,15.94932432,4177.html.txt,3531,0.9628739,0.9937103,12.122138,12.170532,0.9994816
4178.html.txt,1,19.9,28.24,25.2,5.152721881,9442,592,97.52364865,15.94932432,4178.html.txt,3532,0.9628739,0.9937103,12.122138,12.170532,0.9994816
4179.html.txt,1,21.8,23.36,28.5,5.376628749,4835,272,112.7389706,17.77573529,4179.html.txt,3533,0.86350954,0.94808865,12.134256,12.158252,0.99256986
418.html.txt,1,21.4,24.28,27.1,5.173526308,6633,371,109.7924528,17.8787062,418.html.txt,3534,0.66362965,0.9925809,12.145958,12.170108,0.99980396
4180.html.txt,1,21.5,23.97,27.0,5.138220937,11062,589,114.7232598,18.78098472,4180.html.txt,3535,0.9031818,0.99134654,12.135428,12.169891,0.99961925
4181.html.txt,1,21.5,23.97,27.0,5.138220937,11062,589,114.7232598,18.78098472,4181.html.txt,3536,0.9031818,0.99134654,12.135428,12.169891,0.99961925
4182.html.txt,1,21.2,24.79,26.8,5.13945278,3399,206,100.6699029,16.5,4182.html.txt,3537,0.010563329,0.9921383,12.139369,12.162673,0.99937457
4183.html.txt,1,22.6,21.33,27.6,5.026774595,1606,71,135.9014085,22.61971831,4183.html.txt,3538,0.026014661,0.98539376,12.148167,12.154712,0.9997676
4184.html.txt,1,21.2,24.79,26.8,5.13945278,3399,206,100.6699029,16.5,4184.html.txt,3539,0.010563329,0.9921383,12.139369,12.162673,0.99937457
4185.html.txt,1,27.7,13.35,36.9,5.200945378,19040,1057,110.9971618,18.01324503,4185.html.txt,3540,0.96580553,0.9929636,12.124496,12.166445,0.99906117
4186.html.txt,1,47.6,-43.84,62.3,5.409968917,9008,527,108.71537,17.09297913,4186.html.txt,3541,0.77314687,0.0508217,12.113933,12.17259,0.998719
4187.html.txt,1,47.6,-43.84,62.3,5.409968917,9008,527,108.71537,17.09297913,4187.html.txt,3542,0.77314687,0.0508217,12.113933,12.17259,0.998719
4188.html.txt,1,47.6,-43.84,62.3,5.409968917,9008,527,108.71537,17.09297913,4188.html.txt,3543,0.77314687,0.0508217,12.113933,12.17259,0.998719
4189.html.txt,1,24.7,15.85,31.3,5.157575758,495,50,60.12,9.9,4189.html.txt,3544,0.93939716,0.9773901,12.126065,12.163685,0.99916315
419.html.txt,1,24.9,15.14,32.0,5.224923163,3579,219,101.109589,16.34246575,419.html.txt,3545,0.062334105,0.99423945,12.147517,12.157616,0.99982303
4190.html.txt,1,17.6,34.12,21.9,5.114670323,8023,472,103.404661,16.99788136,4190.html.txt,3546,0.8688475,0.96451867,12.108872,11.854622,0.99965346
4191.html.txt,1,17.6,34.12,21.9,5.114670323,8023,472,103.404661,16.99788136,4191.html.txt,3547,0.8688475,0.96451867,12.108872,11.854622,0.99965346
4192.html.txt,1,20.1,22.42,25.4,5.539511862,5859,322,118.4875776,18.19565217,4192.html.txt,3548,0.8894841,0.9917603,12.115115,12.133308,0.999764
4193.html.txt,1,20.1,22.42,25.4,5.539511862,5859,322,118.4875776,18.19565217,4193.html.txt,3549,0.8894841,0.9917603,12.115115,12.133308,0.999764
4194.html.txt,1,20.1,22.42,25.4,5.539511862,5859,322,118.4875776,18.19565217,4194.html.txt,3550,0.8894841,0.9917603,12.115115,12.133308,0.999764
4195.html.txt,1,19.4,29.56,25.1,5.343520462,7624,378,127.4312169,20.16931217,4195.html.txt,3551,0.031773735,0.991903,12.148637,12.152784,0.9996557
4196.html.txt,1,21.6,18.46,26.7,5.40141792,8181,435,119.8758621,18.80689655,4196.html.txt,3552,0.017911186,0.9955295,12.149532,12.155843,0.99981207
4197.html.txt,1,21.6,18.46,26.7,5.40141792,8181,435,119.8758621,18.80689655,4197.html.txt,3553,0.017911186,0.9955295,12.149532,12.155843,0.99981207
4198.html.txt,1,21.6,18.46,26.7,5.40141792,8181,435,119.8758621,18.80689655,4198.html.txt,3554,0.017911186,0.9955295,12.149532,12.155843,0.99981207
4199.html.txt,1,15.2,40.52,18.2,5.047058824,1360,73,112.260274,18.63013699,4199.html.txt,3555,0.9621682,0.99353564,12.142599,12.164616,0.9997322
42.html.txt,1,31.9,7.91,41.2,4.676600838,8355,422,111.6255924,19.7985782,42.html.txt,3556,0.011645475,0.9938047,12.068145,12.158346,0.9995641
420.html.txt,1,20.2,16.8,24.1,5.541799423,6591,382,112.3324607,17.2539267,420.html.txt,3557,0.16066137,0.020914683,11.693834,11.948901,0.0012808839
4200.html.txt,1,15.2,40.52,18.2,5.047058824,1360,73,112.260274,18.63013699,4200.html.txt,3558,0.9621682,0.99353564,12.142599,12.164616,0.9997322
4201.html.txt,1,21.6,29.19,27.0,4.828819353,3803,201,109.7661692,18.92039801,4201.html.txt,3559,0.96437365,0.9955584,12.149046,12.164628,0.99980074
4202.html.txt,1,21.6,29.19,27.0,4.828819353,3803,201,109.7661692,18.92039801,4202.html.txt,3560,0.96437365,0.9955584,12.149046,12.164628,0.99980074
4203.html.txt,1,23.1,19.91,27.9,4.956030151,1592,58,163.0172414,27.44827586,4203.html.txt,3561,0.04474295,0.9937562,12.135888,12.134998,0.99977285
4204.html.txt,1,23.1,19.91,27.9,4.956030151,1592,58,163.0172414,27.44827586,4204.html.txt,3562,0.04474295,0.9937562,12.135888,12.134998,0.99977285
4205.html.txt,1,21.2,24.89,27.6,5.32441371,3326,205,101.9902439,16.22439024,4205.html.txt,3563,0.9442457,0.99376994,12.128736,12.154869,0.99980325
4206.html.txt,1,16.2,32.36,20.9,5.636661211,611,35,115.4,17.45714286,4206.html.txt,3564,0.3334416,0.99269,12.147761,12.161174,0.99981135
4207.html.txt,1,17.2,40.65,22.9,5.169274538,703,41,105.2195122,17.14634146,4207.html.txt,3565,0.19988193,0.9941274,12.123314,12.162946,0.9989785
4208.html.txt,1,34.3,-9.23,44.8,5.319729806,7106,445,100.1235955,15.96853933,4208.html.txt,3566,0.22811283,0.98083204,12.137817,12.162079,0.9991111
4209.html.txt,1,34.3,-9.23,44.8,5.319729806,7106,445,100.1235955,15.96853933,4209.html.txt,3567,0.22811283,0.98083204,12.137817,12.162079,0.9991111
421.html.txt,1,20.2,16.8,24.1,5.541799423,6591,382,112.3324607,17.2539267,421.html.txt,3568,0.16066137,0.020914683,11.693834,11.948901,0.0012808839
4210.html.txt,1,6.0,64.37,7.6,5.428571429,7,1,44.0,7.0,4210.html.txt,3569,0.96041715,0.010824552,6.5258203,10.843677,0.75409657
4211.html.txt,1,21.3,29.9,28.0,5.102423578,8211,414,120.4589372,19.83333333,4211.html.txt,3570,0.9402262,0.99312276,12.134314,12.158279,0.9998047
4212.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4212.html.txt,3571,0.048500467,0.9949774,12.147391,12.157578,0.9997409
4213.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4213.html.txt,3572,0.048500467,0.9949774,12.147391,12.157578,0.9997409
4214.html.txt,1,18.6,36.9,25.3,5.228253928,7829,449,108.0244989,17.43652561,4214.html.txt,3573,0.93902004,0.9934924,12.143521,12.14777,0.99976236
4215.html.txt,1,18.6,36.9,25.3,5.228253928,7829,449,108.0244989,17.43652561,4215.html.txt,3574,0.93902004,0.9934924,12.143521,12.14777,0.99976236
4216.html.txt,1,21.3,29.9,28.0,5.102423578,8211,414,120.4589372,19.83333333,4216.html.txt,3575,0.9402262,0.99312276,12.134314,12.158279,0.9998047
4217.html.txt,1,21.3,29.9,28.0,5.102423578,8211,414,120.4589372,19.83333333,4217.html.txt,3576,0.9402262,0.99312276,12.134314,12.158279,0.9998047
4218.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4218.html.txt,3577,0.048500467,0.9949774,12.147391,12.157578,0.9997409
4219.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4219.html.txt,3578,0.048500467,0.9949774,12.147391,12.157578,0.9997409
422.html.txt,1,20.2,16.8,24.1,5.541799423,6591,382,112.3324607,17.2539267,422.html.txt,3579,0.16066137,0.020914683,11.693834,11.948901,0.0012808839
4220.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4220.html.txt,3580,0.048500467,0.9949774,12.147391,12.157578,0.9997409
4221.html.txt,1,21.1,30.5,27.9,5.053642539,4269,262,98.09541985,16.29389313,4221.html.txt,3581,0.048500467,0.9949774,12.147391,12.157578,0.9997409
4222.html.txt,1,19.6,29.05,24.7,5.147216728,3539,209,103.4832536,16.93301435,4222.html.txt,3582,0.010106637,0.98783827,12.124322,12.155425,0.99980587
4223.html.txt,1,21.3,24.48,28.1,5.365614284,8457,517,103.4816248,16.35783366,4223.html.txt,3583,0.72087634,0.9834072,12.124867,12.158714,0.99952996
4224.html.txt,1,65.1,-84.1,84.3,5.098537124,7246,432,102.0208333,16.77314815,4224.html.txt,3584,0.020840535,0.99189174,12.132298,12.1360445,0.9994382
4225.html.txt,1,65.1,-84.1,84.3,5.098537124,7246,432,102.0208333,16.77314815,4225.html.txt,3585,0.020840535,0.99189174,12.132298,12.1360445,0.9994382
4226.html.txt,1,24.6,21.47,32.8,5.19169496,3829,205,114.9902439,18.67804878,4226.html.txt,3586,0.010948795,0.98533404,12.124762,12.138158,0.9997843
4227.html.txt,1,24.6,21.47,32.8,5.19169496,3829,205,114.9902439,18.67804878,4227.html.txt,3587,0.010948795,0.98533404,12.124762,12.138158,0.9997843
4228.html.txt,1,19.6,29.05,24.7,5.147216728,3539,209,103.4832536,16.93301435,4228.html.txt,3588,0.010106637,0.98783827,12.124322,12.155425,0.99980587
4229.html.txt,1,24.7,15.75,30.9,5.106562312,13288,654,123.4587156,20.31804281,4229.html.txt,3589,0.81607574,0.9916858,12.132709,12.157294,0.9992519
423.html.txt,1,16.2,37.78,19.9,5.110628342,2992,172,105.8662791,17.39534884,423.html.txt,3590,0.81065136,0.9902846,12.0992365,12.152902,0.998293
4230.html.txt,1,24.7,15.75,30.9,5.106562312,13288,654,123.4587156,20.31804281,4230.html.txt,3591,0.81607574,0.9916858,12.132709,12.157294,0.9992519
4231.html.txt,1,24.7,15.75,30.9,5.106562312,13288,654,123.4587156,20.31804281,4231.html.txt,3592,0.81607574,0.9916858,12.132709,12.157294,0.9992519
4232.html.txt,1,25.7,13.11,31.2,4.945558739,349,16,129.125,21.8125,4232.html.txt,3593,0.71090513,0.9916053,12.135537,12.145588,0.9984719
4233.html.txt,1,20.2,32.84,26.4,4.828072532,1489,172,49.76744186,8.656976744,4233.html.txt,3594,0.029577408,0.9926978,12.110415,12.033368,0.99954706
4234.html.txt,1,20.2,32.84,26.4,4.828072532,1489,172,49.76744186,8.656976744,4234.html.txt,3595,0.029577408,0.9926978,12.110415,12.033368,0.99954706
4235.html.txt,1,18.0,38.62,23.7,5.136191537,8980,443,123.8939052,20.27088036,4235.html.txt,3596,0.67594767,0.9920232,12.124471,12.164675,0.99978703
4236.html.txt,1,21.4,18.96,26.8,5.491223542,3874,184,136.173913,21.05434783,4236.html.txt,3597,0.9454314,0.99421847,12.1352625,12.16838,0.9998098
4237.html.txt,1,14.9,52.16,20.3,4.9580222,4955,243,121.090535,20.3909465,4237.html.txt,3598,0.5119099,0.9926312,12.069697,12.166196,0.99977916
4238.html.txt,1,23.4,19.2,30.7,5.321374191,10508,772,85.42487047,13.61139896,4238.html.txt,3599,0.037249707,0.99340904,12.1414995,12.151278,0.99981767
4239.html.txt,1,19.5,34.56,25.6,5.068201949,5645,291,117.1305842,19.39862543,4239.html.txt,3600,0.96326965,0.9964772,12.137459,12.143547,0.99980336
424.html.txt,1,16.2,37.78,19.9,5.110628342,2992,172,105.8662791,17.39534884,424.html.txt,3601,0.81065136,0.9902846,12.0992365,12.152902,0.998293
4240.html.txt,1,19.5,34.56,25.6,5.068201949,5645,291,117.1305842,19.39862543,4240.html.txt,3602,0.96326965,0.9964772,12.137459,12.143547,0.99980336
4241.html.txt,1,16.5,37.07,20.8,5.188611183,3881,233,102.5708155,16.65665236,4241.html.txt,3603,0.055521425,0.9896101,12.132771,12.154106,0.9997789
4242.html.txt,1,16.5,37.07,20.8,5.188611183,3881,233,102.5708155,16.65665236,4242.html.txt,3604,0.055521425,0.9896101,12.132771,12.154106,0.9997789
4243.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4243.html.txt,3605,0.19268581,0.98060554,12.1130085,12.152561,0.99159825
4244.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4244.html.txt,3606,0.6292586,0.9876451,12.1130085,12.152561,0.9993285
4245.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4245.html.txt,3607,0.19268581,0.98060554,12.1130085,12.152561,0.99159825
4246.html.txt,1,22.2,27.56,28.9,5.030942741,3458,198,104.6616162,17.46464646,4246.html.txt,3608,0.022793604,0.9942836,12.14387,12.1461735,0.9997557
4247.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4247.html.txt,3609,0.19268581,0.98060554,12.1130085,12.152561,0.99159825
4248.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4248.html.txt,3610,0.19268581,0.98060554,12.1130085,12.152561,0.99159825
4249.html.txt,1,22.2,27.56,28.9,5.030942741,3458,198,104.6616162,17.46464646,4249.html.txt,3611,0.022793604,0.9942836,12.14387,12.1461735,0.9997557
425.html.txt,1,26.9,4.55,34.0,5.439177613,8755,522,107.3256705,16.77203065,425.html.txt,3612,0.11253394,0.9922805,12.15487,12.158383,0.9997739
4250.html.txt,1,15.9,44.11,20.0,4.890091116,1756,105,98.01904762,16.72380952,4250.html.txt,3613,0.18241382,0.9950529,12.13898,12.160981,0.999793
4251.html.txt,1,15.9,44.11,20.8,5.034947885,3262,214,91.43457944,15.24299065,4251.html.txt,3614,0.19268581,0.98060554,12.1130085,12.152561,0.99159825
4252.html.txt,1,16.2,43.4,21.1,5.012570549,3898,282,82.63829787,13.82269504,4252.html.txt,3615,0.07299282,0.99163646,12.13131,12.164544,0.99981576
4253.html.txt,1,19.5,29.25,25.1,5.220075598,7143,466,94.73390558,15.32832618,4253.html.txt,3616,0.13930337,0.9910546,12.129301,12.168592,0.99976856
4254.html.txt,1,16.2,43.4,21.1,5.012570549,3898,282,82.63829787,13.82269504,4254.html.txt,3617,0.07299282,0.99163646,12.13131,12.164544,0.99981576
4255.html.txt,1,22.9,20.52,30.6,5.486505873,11153,695,103.4086331,16.04748201,4255.html.txt,3618,0.89230573,0.9947648,12.121264,12.153884,0.99976236
4256.html.txt,1,22.9,20.52,30.6,5.486505873,11153,695,103.4086331,16.04748201,4256.html.txt,3619,0.89230573,0.9947648,12.121264,12.153884,0.99976236
4257.html.txt,1,22.9,20.52,30.6,5.486505873,11153,695,103.4086331,16.04748201,4257.html.txt,3620,0.89230573,0.9947648,12.121264,12.153884,0.99976236
4258.html.txt,1,13.9,49.18,18.5,5.035871404,2955,209,84.82296651,14.13875598,4258.html.txt,3621,0.2925051,0.9917168,12.120578,12.162133,0.99974173
4259.html.txt,1,29.0,4.69,38.0,5.354908732,10135,621,102.9645733,16.32045089,4259.html.txt,3622,0.9648607,0.99468225,12.075065,12.154257,0.9998017
426.html.txt,1,26.9,4.55,34.0,5.439177613,8755,522,107.3256705,16.77203065,426.html.txt,3623,0.11253394,0.9922805,12.15487,12.158383,0.9997739
4260.html.txt,1,21.4,18.96,26.8,5.491223542,3874,184,136.173913,21.05434783,4260.html.txt,3624,0.9454314,0.99421847,12.1352625,12.16838,0.9998098
4261.html.txt,1,19.4,34.97,25.3,5.026711698,6514,392,99.6122449,16.61734694,4261.html.txt,3625,0.8077044,0.85045826,12.135555,12.159163,0.9817739
4262.html.txt,1,19.6,34.46,26.2,5.180929719,11767,616,117.5032468,19.10227273,4262.html.txt,3626,0.9492322,0.9939062,12.123298,12.169528,0.9998147
4263.html.txt,1,6.0,64.37,7.6,5.428571429,7,1,44.0,7.0,4263.html.txt,3627,0.9218441,0.98115563,6.5258203,10.843677,0.20495392
4264.html.txt,1,20.8,25.8,26.5,5.144194355,13995,891,95.86419753,15.70707071,4264.html.txt,3628,0.96280843,0.99238026,12.13638,12.154013,0.9997136
4265.html.txt,1,20.4,32.43,25.5,4.8663137,1511,86,102.5813953,17.56976744,4265.html.txt,3629,0.962287,0.9631749,12.128931,12.167103,0.96233356
4266.html.txt,1,20.4,32.43,25.5,4.8663137,1511,86,102.5813953,17.56976744,4266.html.txt,3630,0.962287,0.9631749,12.128931,12.167103,0.96233356
4267.html.txt,1,35.4,-22.9,44.5,5.69706104,1327,72,123.0,18.43055556,4267.html.txt,3631,0.90688753,0.98947,12.118629,12.165257,0.9994155
4268.html.txt,1,27.1,14.98,35.9,4.894012945,4944,704,40.88494318,7.022727273,4268.html.txt,3632,0.03089056,0.9929288,12.115037,12.178704,0.99949074
4269.html.txt,1,34.2,1.82,45.7,4.961096236,6349,329,114.2674772,19.29787234,4269.html.txt,3633,0.031850696,0.99156016,12.116879,12.168857,0.9998099
427.html.txt,1,80.0,-122.87,104.0,5.175303744,8066,413,119.748184,19.53026634,427.html.txt,3634,0.08985074,0.99306786,12.078396,12.16507,0.9991221
4270.html.txt,1,18.9,30.77,24.9,5.423297081,3494,198,112.8787879,17.64646465,4270.html.txt,3635,0.24506868,0.08629453,12.126451,12.159937,0.21599643
4271.html.txt,1,18.4,32.09,23.9,5.326652089,8232,460,112.6804348,17.89565217,4271.html.txt,3636,0.033791397,0.9902873,12.122653,12.182011,0.9997422
4272.html.txt,1,17.6,34.33,23.3,5.434740883,7294,413,113.1404358,17.66101695,4272.html.txt,3637,0.9533317,0.9856769,12.133575,12.153049,0.99726737
4273.html.txt,1,31.1,-6.42,38.9,5.365524271,7849,392,126.7780612,20.02295918,4273.html.txt,3638,0.91068864,0.9937271,12.158374,12.164906,0.999818
4274.html.txt,1,31.1,-6.42,38.9,5.365524271,7849,392,126.7780612,20.02295918,4274.html.txt,3639,0.91068864,0.9937271,12.158374,12.164906,0.999818
4275.html.txt,1,41.2,-32.61,54.4,5.505812452,3871,409,60.6797066,9.464547677,4275.html.txt,3640,0.9629961,0.62241757,12.150462,12.163968,0.9995185
4276.html.txt,1,41.2,-32.61,54.4,5.505812452,3871,409,60.6797066,9.464547677,4276.html.txt,3641,0.9629961,0.62241757,12.150462,12.163968,0.9995185
4277.html.txt,1,41.2,-32.61,54.4,5.505812452,3871,409,60.6797066,9.464547677,4277.html.txt,3642,0.9629961,0.62241757,12.150462,12.163968,0.9995185
4278.html.txt,1,41.2,-32.61,54.4,5.505812452,3871,409,60.6797066,9.464547677,4278.html.txt,3643,0.9629961,0.62241757,12.150462,12.163968,0.9995185
