filename,grade_level,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,Original_Index,newsela_bertRank,newsela_bert_regression,os_eng_bertRank,os_eng_bert_regression
2987.html.txt,1,12.2,59.16,18.4,5.263416632527653,2441,120,127.10833333333332,20.341666666666665,2987,2208,0.94740176,8.286481,0.87932366,1.461807
2988.html.txt,1,15.1,46.03,20.4,5.188225538971808,10854,518,129.33783783783784,20.95366795366796,2988,2209,0.8882643,9.878617,0.03642233,1.6986349
2989.html.txt,1,15.8,55.14,22.4,4.747588424437299,622,40,88.75,15.55,2989,2210,0.65359175,8.55441,0.6117246,1.5074667
299.html.txt,1,23.0,25.63,41.2,6.68141592920354,113,29,29.03448275862069,3.896551724137931,299,2211,0.08373314,6.4512367,0.7062502,1.0414222
2990.html.txt,1,19.9,33.65,27.1,5.30322966507177,5016,219,143.88127853881278,22.90410958904109,2990,2212,0.8942564,9.156977,0.020516632,1.5621574
2991.html.txt,1,16.1,43.6,21.9,5.2,1375,80,106.05,17.1875,2991,2213,0.7931359,8.923676,0.96191293,1.7134796
2992.html.txt,1,14.3,59.1,20.8,4.868,2250,113,116.40707964601768,19.91150442477876,2992,2214,0.9452878,8.583802,0.04410608,1.6415749
2993.html.txt,1,17.2,46.17,25.5,5.329626123994321,4226,210,126.83333333333331,20.123809523809523,2993,2215,0.09824459,8.908632,0.7622602,1.2360444
2994.html.txt,1,15.0,51.75,21.0,5.046600702202362,3133,134,141.06716417910448,23.38059701492537,2994,2216,0.8885463,8.036919,0.016932875,1.7138959
2995.html.txt,1,28.0,18.06,38.6,5.141766630316249,917,44,127.3409090909091,20.84090909090909,2995,2217,0.90917915,7.9427004,0.92950046,1.5178638
2996.html.txt,1,14.7,52.57,21.5,5.263277263277264,5291,216,153.17592592592592,24.49537037037037,2996,2218,0.89847755,9.098759,0.45127228,1.8732368
2997.html.txt,1,17.0,46.68,24.9,5.036600496277916,3224,187,103.49197860962566,17.240641711229948,2997,2219,0.8537099,8.593573,0.72141665,1.5109737
2998.html.txt,1,16.6,47.49,23.9,5.13368908861115,7121,349,124.64183381088826,20.404011461318053,2998,2220,0.026894825,9.093998,0.033174187,1.4607162
2999.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,2999,2221,0.8334664,7.9389668,0.026597083,1.6536294
3.html.txt,1,16.8,52.5,25.7,5.172585227272728,1408,63,137.44444444444446,22.349206349206348,3,2222,0.023264462,9.91665,0.01848707,1.327772
30.html.txt,1,16.2,43.4,23.5,5.562029242357111,4514,191,154.7068062827225,23.63350785340314,30,2223,0.7767025,8.217684,0.026771534,1.3963777
300.html.txt,1,23.0,25.63,41.2,6.68141592920354,113,29,29.03448275862069,3.896551724137931,300,2224,0.08373314,6.4512367,0.7062502,1.0414222
3000.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3000,2225,0.8334664,7.9389668,0.026597083,1.6536294
3001.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3001,2226,0.8334664,7.9389668,0.026597083,1.6536294
3002.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3002,2227,0.8334664,7.9389668,0.026597083,1.6536294
3003.html.txt,1,16.2,43.29,22.3,5.3116803529844345,8159,348,147.63505747126436,23.44540229885057,3003,2228,0.8750673,7.829396,0.27549896,1.9017241
3004.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3004,2229,0.8334664,7.9389668,0.026597083,1.6536294
3005.html.txt,1,16.2,43.29,22.3,5.3116803529844345,8159,348,147.63505747126436,23.44540229885057,3005,2230,0.8750673,7.829396,0.27549896,1.9017241
3006.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3006,2231,0.8334664,7.9389668,0.026597083,1.6536294
3007.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3007,2232,0.8334664,7.9389668,0.026597083,1.6536294
3008.html.txt,1,16.2,43.29,22.3,5.3116803529844345,8159,348,147.63505747126436,23.44540229885057,3008,2233,0.8750673,7.829396,0.27549896,1.9017241
3009.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3009,2234,0.8334664,7.9389668,0.026597083,1.6536294
301.html.txt,1,14.2,53.78,20.4,5.154490358126722,18150,715,156.02657342657344,25.384615384615383,301,2235,0.8296023,8.996808,0.8794768,1.8394463
3010.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3010,2236,0.8334664,7.9389668,0.026597083,1.6536294
3011.html.txt,1,16.2,43.29,22.3,5.3116803529844345,8159,348,147.63505747126436,23.44540229885057,3011,2237,0.8750673,7.829396,0.27549896,1.9017241
3012.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3012,2238,0.8334664,7.9389668,0.026597083,1.6536294
3013.html.txt,1,17.0,41.26,23.5,5.362754245194999,5359,226,150.5353982300885,23.71238938053097,3013,2239,0.8334664,7.9389668,0.026597083,1.6536294
3014.html.txt,1,16.2,43.29,22.3,5.3116803529844345,8159,348,147.63505747126436,23.44540229885057,3014,2240,0.8750673,7.829396,0.27549896,1.9017241
3015.html.txt,1,17.1,46.27,23.9,5.070338316286389,6355,238,161.76050420168067,26.701680672268907,3015,2241,0.9256856,8.212803,0.7193248,1.6406395
3016.html.txt,1,22.8,26.04,32.1,5.543222003929273,1018,64,103.578125,15.90625,3016,2242,0.020792384,8.797847,0.81220394,1.2484071
3017.html.txt,1,12.9,57.13,19.5,5.294531784005469,14630,643,143.08398133748057,22.752721617418352,3017,2243,0.90853477,10.006996,0.9610231,1.8975893
3018.html.txt,1,12.9,57.13,19.5,5.294531784005469,14630,643,143.08398133748057,22.752721617418352,3018,2244,0.90853477,10.006996,0.9610231,1.8975893
3019.html.txt,1,17.1,46.27,23.9,5.070338316286389,6355,238,161.76050420168067,26.701680672268907,3019,2245,0.9256856,8.212803,0.7193248,1.6406395
302.html.txt,1,16.7,42.08,22.6,5.275937666646916,16877,595,177.80336134453782,28.36470588235294,302,2246,0.9412438,8.904547,0.92837584,1.8848865
3020.html.txt,1,23.4,35.24,35.5,4.94551724137931,1450,213,39.708920187793424,6.807511737089202,3020,2247,0.80955493,7.611948,0.017854407,1.2099797
3021.html.txt,1,18.8,42.01,26.7,5.049645390070922,141,9,94.0,15.666666666666666,3021,2248,0.91372037,5.998765,0.9026239,1.4504056
3022.html.txt,1,23.4,35.24,35.5,4.94551724137931,1450,213,39.708920187793424,6.807511737089202,3022,2249,0.80955493,7.611948,0.017854407,1.2099797
3023.html.txt,1,16.2,48.71,22.7,4.980825958702065,678,33,122.36363636363636,20.545454545454547,3023,2250,0.054766826,7.5987163,0.30251008,1.3381333
3024.html.txt,1,16.8,47.19,23.5,5.057649667405765,451,22,123.72727272727272,20.5,3024,2251,0.90215945,9.2374525,0.24878761,1.6215948
3025.html.txt,1,16.8,47.19,23.5,5.057649667405765,451,22,123.72727272727272,20.5,3025,2252,0.90215945,9.2374525,0.24878761,1.6215948
3026.html.txt,1,17.2,46.17,25.3,5.335521517140773,4113,190,136.64736842105262,21.64736842105264,3026,2253,0.12690568,9.3167515,0.91746396,1.5597273
3027.html.txt,1,17.2,46.17,25.3,5.335521517140773,4113,190,136.64736842105262,21.64736842105264,3027,2254,0.12690568,9.3167515,0.91746396,1.5597273
3028.html.txt,1,20.9,36.33,29.9,5.299567319928735,3929,149,165.69127516778522,26.369127516778523,3028,2255,0.018158386,9.397409,0.96127987,1.5957675
3029.html.txt,1,13.1,56.63,18.8,5.03864168618267,2562,145,106.26896551724138,17.66896551724138,3029,2256,0.45464662,9.261765,0.45647514,1.4747992
303.html.txt,1,10.6,68.74,17.0,4.99429440852035,5258,290,108.36896551724138,18.131034482758626,303,2257,0.93593127,8.972054,0.1644669,1.5087926
3030.html.txt,1,18.8,42.01,26.7,5.049645390070922,141,9,94.0,15.666666666666666,3030,2258,0.91372037,5.998765,0.9026239,1.4504056
3031.html.txt,1,12.2,59.16,18.5,5.296973673419175,12193,626,122.30990415335464,19.477635782747605,3031,2259,0.012849606,9.104439,0.13723457,1.7365515
3032.html.txt,1,15.4,45.22,20.8,5.187415426251691,1478,74,123.10810810810813,19.97297297297297,3032,2260,0.93465614,8.130884,0.011514373,1.685006
3033.html.txt,1,17.2,45.97,25.2,5.280684104627767,1988,112,110.98214285714286,17.75,3033,2261,0.89853734,9.242314,0.057758726,1.7520068
3034.html.txt,1,20.3,32.64,27.6,5.322029934518241,8552,325,165.96,26.31384615384616,3034,2262,0.10634944,10.660373,0.9372103,1.8870652
3035.html.txt,1,16.4,48.2,23.5,5.1371150729335495,3085,148,127.47297297297295,20.8445945945946,3035,2263,0.4596284,8.668573,0.96204597,1.4504657
3036.html.txt,1,16.4,48.2,23.5,5.1371150729335495,3085,148,127.47297297297295,20.8445945945946,3036,2264,0.4596284,8.668573,0.96204597,1.4504657
3037.html.txt,1,16.2,43.4,23.1,5.45478443743428,1902,88,139.14772727272728,21.613636363636363,3037,2265,0.011200063,9.839917,0.85804236,1.9590034
3038.html.txt,1,13.1,56.83,19.4,5.215814766273482,2289,106,133.91509433962264,21.59433962264151,3038,2266,0.8403956,7.7259536,0.09924938,1.7664651
3039.html.txt,1,13.1,56.83,19.4,5.215814766273482,2289,106,133.91509433962264,21.59433962264151,3039,2267,0.8403956,7.7259536,0.09924938,1.7664651
304.html.txt,1,10.6,68.74,17.0,4.99429440852035,5258,290,108.36896551724138,18.131034482758626,304,2268,0.93593127,8.972054,0.1644669,1.5087926
3040.html.txt,1,13.4,56.02,19.9,5.284571503507967,15251,669,143.0523168908819,22.796711509716,3040,2269,0.73039025,9.055302,0.101280585,1.8854327
3041.html.txt,1,14.1,54.19,19.6,5.014657444005271,6072,288,126.49652777777776,21.08333333333333,3041,2270,0.9550719,9.087267,0.04938993,1.3527639
3042.html.txt,1,16.2,48.71,22.7,4.980825958702065,678,33,122.36363636363636,20.545454545454547,3042,2271,0.054766826,7.5987163,0.30251008,1.3381333
3043.html.txt,1,18.8,41.81,26.9,5.232758620689655,5568,220,157.3318181818182,25.30909090909091,3043,2272,0.103625074,8.765896,0.750498,1.8004179
3044.html.txt,1,19.4,40.39,28.0,5.282853566958698,2397,109,137.62385321100916,21.9908256880734,3044,2273,0.88713676,8.959145,0.2843759,1.7655958
3045.html.txt,1,18.5,37.31,26.7,5.575335968379447,6325,304,136.3421052631579,20.80592105263158,3045,2274,0.012572453,9.231854,0.7405901,1.5591013
3046.html.txt,1,17.1,40.86,23.6,5.367922654128866,15101,582,164.92096219931273,25.946735395189,3046,2275,0.13664801,8.509677,0.7083407,1.6224914
3047.html.txt,1,14.3,53.68,19.4,4.933980582524272,1030,47,129.7872340425532,21.91489361702128,3047,2276,0.88400936,9.832504,0.01801068,1.7689072
3048.html.txt,1,15.9,54.83,23.8,5.053701015965167,1378,61,136.27868852459017,22.59016393442623,3048,2277,0.87145734,8.406041,0.7632444,1.431666
3049.html.txt,1,15.9,54.83,23.8,5.053701015965167,1378,61,136.27868852459017,22.59016393442623,3049,2278,0.87145734,8.406041,0.7632444,1.431666
305.html.txt,1,19.2,40.89,26.5,5.021592628249209,7271,312,139.91666666666666,23.30448717948718,305,2279,0.8690358,9.594338,0.05818532,1.7484021
3050.html.txt,1,10.6,68.74,17.0,4.99429440852035,5258,290,108.36896551724138,18.131034482758626,3050,2280,0.93593127,8.972054,0.1644669,1.5087926
3051.html.txt,1,9.9,65.05,14.2,4.307692307692308,26,3,46.0,8.666666666666666,3051,2281,0.37482506,6.3596344,0.111615546,0.46720484
3052.html.txt,1,9.9,65.05,14.2,4.307692307692308,26,3,46.0,8.666666666666666,3052,2282,0.37482506,6.3596344,0.111615546,0.46720484
3053.html.txt,1,9.9,65.05,14.2,4.307692307692308,26,3,46.0,8.666666666666666,3053,2283,0.37482506,6.3596344,0.111615546,0.46720484
3054.html.txt,1,16.4,42.68,22.6,5.280391340549542,9608,428,140.6214953271028,22.44859813084112,3054,2284,0.010965253,9.153437,0.91839814,1.3823065
3055.html.txt,1,15.7,49.93,22.0,5.068495097342618,7037,312,136.5897435897436,22.55448717948718,3055,2285,0.92005885,9.408287,0.3429293,1.8592635
3056.html.txt,1,15.7,49.93,22.0,5.068495097342618,7037,312,136.5897435897436,22.55448717948718,3056,2286,0.92005885,9.408287,0.3429293,1.8592635
3057.html.txt,1,17.1,51.69,25.2,5.0145443751855145,3369,127,159.15748031496062,26.52755905511811,3057,2287,0.77499574,8.523867,0.46531108,1.706905
3058.html.txt,1,17.1,51.69,25.2,5.0145443751855145,3369,127,159.15748031496062,26.52755905511811,3058,2288,0.77499574,8.523867,0.46531108,1.706905
3059.html.txt,1,14.5,53.17,20.7,5.129236499068901,2685,121,135.62809917355372,22.1900826446281,3059,2289,0.77797055,8.258479,0.054776914,1.3664887
306.html.txt,1,12.1,48.43,16.8,5.534246575342466,438,25,114.28,17.52,306,2290,0.042573515,7.8881645,0.035906386,1.4993556
3060.html.txt,1,13.9,54.7,19.7,5.067164179104478,3350,161,125.944099378882,20.80745341614907,3060,2291,0.9151606,10.515273,0.03414551,1.8742692
3061.html.txt,1,11.5,60.99,17.5,5.162550066755674,8988,528,104.56060606060606,17.022727272727273,3061,2292,0.030953653,8.638358,0.87771153,1.7596818
3062.html.txt,1,16.6,47.49,22.6,4.911209068010075,1588,68,137.64705882352942,23.352941176470587,3062,2293,0.89904886,9.637603,0.95818555,1.6678046
3063.html.txt,1,18.7,42.21,26.6,5.221608129791407,5609,224,155.38839285714286,25.040178571428573,3063,2294,0.89316076,9.103241,0.62721646,1.8505394
3064.html.txt,1,20.2,32.74,29.1,5.614885265700483,6624,326,133.92638036809817,20.31901840490797,3064,2295,0.53569686,9.266723,0.101795025,1.8599617
3065.html.txt,1,12.4,58.55,18.6,5.18480441323972,3988,234,105.02564102564102,17.042735042735043,3065,2296,0.6211645,9.979904,0.03239939,1.7035656
3066.html.txt,1,15.1,51.45,22.2,5.246029638285441,18827,821,142.91230207064555,22.931790499390985,3066,2297,0.80787474,7.5313215,0.023191145,1.4645004
3067.html.txt,1,16.1,48.81,23.4,5.245550847457627,4720,190,154.83684210526314,24.84210526315789,3067,2298,0.9074629,8.857152,0.09329741,1.5677384
3068.html.txt,1,13.6,60.72,19.6,4.763419483101392,503,25,115.44,20.12,3068,2299,0.06566244,9.49051,0.042075004,0.9220417
3069.html.txt,1,22.0,28.27,29.6,5.277923048188271,2677,106,158.0566037735849,25.25471698113208,3069,2300,0.95628464,6.715367,0.018560437,1.5662661
307.html.txt,1,22.0,28.07,30.7,5.447185813415574,1297,62,134.48387096774192,20.91935483870968,307,2301,0.8111739,9.107118,0.024785837,1.776725
3070.html.txt,1,11.9,59.77,17.5,5.168937329700272,734,38,118.86842105263158,19.31578947368421,3070,2302,0.6762068,9.093048,0.08950202,1.1247544
3071.html.txt,1,19.0,41.4,26.1,4.923076923076923,468,30,91.7,15.6,3071,2303,0.0084545445,10.432405,0.028540516,1.3888975
3072.html.txt,1,17.4,40.15,24.0,5.295998160073597,4348,180,151.72222222222223,24.155555555555555,3072,2304,0.92712206,9.158065,0.042392734,1.7768881
3073.html.txt,1,17.1,46.37,23.7,5.041548387096774,3875,166,140.60843373493975,23.343373493975903,3073,2305,0.7250266,8.45851,0.20487572,1.6623423
3074.html.txt,1,13.9,60.01,21.1,4.982964224872232,587,29,120.6206896551724,20.24137931034483,3074,2306,0.1406327,9.368322,0.06373756,1.0509145
3075.html.txt,1,16.6,47.69,23.5,5.060544217687075,1470,80,110.8125,18.375,3075,2307,0.37743536,9.209237,0.14666843,1.7356794
3076.html.txt,1,17.5,45.16,23.3,4.804347826086956,2576,116,128.45689655172413,22.20689655172414,3076,2308,0.8787645,9.680841,0.9346833,1.6812484
3077.html.txt,1,17.3,40.45,23.5,5.304430551780375,3679,159,145.53459119496856,23.13836477987421,3077,2309,0.7517029,9.91275,0.96025896,1.675252
3078.html.txt,1,20.5,37.54,29.5,5.358194403821781,10257,357,182.3025210084033,28.73109243697479,3078,2310,0.9723369,8.927298,0.8886098,1.7335505
3079.html.txt,1,12.1,48.43,16.8,5.534246575342466,438,25,114.28,17.52,3079,2311,0.042573515,7.8881645,0.035906386,1.4993556
308.html.txt,1,22.0,28.07,30.7,5.447185813415574,1297,62,134.48387096774192,20.91935483870968,308,2312,0.8111739,9.107118,0.024785837,1.776725
3080.html.txt,1,23.9,17.88,33.0,5.743417656169334,1937,83,156.85542168674698,23.33734939759036,3080,2313,0.7119107,8.002738,0.85089105,1.8362342
3081.html.txt,1,14.6,52.77,21.7,5.267808009782941,6542,302,135.40397350993376,21.66225165562913,3081,2314,0.9351207,9.03624,0.054700926,1.6953479
3082.html.txt,1,15.0,51.65,22.9,5.407253269916766,1682,78,137.73076923076923,21.56410256410257,3082,2315,0.82038486,7.8952656,0.040096574,1.4787763
3083.html.txt,1,11.5,60.99,16.7,5.106260296540363,3642,190,116.76842105263158,19.16842105263158,3083,2316,0.89775985,11.19033,0.9350394,1.8804007
3084.html.txt,1,11.5,60.99,16.7,5.106260296540363,3642,190,116.76842105263158,19.16842105263158,3084,2317,0.89775985,11.19033,0.9350394,1.8804007
3085.html.txt,1,18.8,41.81,25.9,5.027889591719379,3478,148,141.17567567567568,23.5,3085,2318,0.95080787,9.281734,0.867338,1.7943581
3086.html.txt,1,18.8,41.81,25.9,5.027889591719379,3478,148,141.17567567567568,23.5,3086,2319,0.95080787,9.281734,0.867338,1.7943581
3087.html.txt,1,20.4,37.65,29.5,5.349354870481631,10153,371,173.3477088948787,27.36657681940701,3087,2320,0.6892347,8.592656,0.021895181,1.6795862
3088.html.txt,1,18.2,38.12,25.1,5.33807902610131,9693,434,141.1267281105991,22.33410138248848,3088,2321,0.79912245,9.632892,0.19356437,1.7790483
3089.html.txt,1,16.9,41.37,24.6,5.596977699530516,6816,332,135.02710843373495,20.53012048192771,3089,2322,0.9421397,9.444398,0.8800153,1.7066578
309.html.txt,1,20.6,31.72,27.4,5.196235294117647,10625,437,150.19679633867275,24.31350114416476,309,2323,0.78573304,7.4825177,0.6992367,1.7199537
3090.html.txt,1,18.3,43.13,27.0,5.362993393189903,23612,868,172.70391705069125,27.202764976958527,3090,2324,0.1911387,9.453765,0.14590916,1.5041697
3091.html.txt,1,17.3,45.77,25.5,5.323259412068077,9695,418,146.21291866028707,23.19377990430622,3091,2325,0.010357614,9.266521,0.2859825,1.8025739
3092.html.txt,1,14.8,46.95,20.9,5.397636426833508,5754,285,128.84561403508772,20.18947368421053,3092,2326,0.95766234,8.536605,0.027926877,1.6366804
3093.html.txt,1,13.6,55.41,18.9,4.973460360666894,2939,165,106.02424242424244,17.812121212121212,3093,2327,0.94939053,8.876845,0.8874425,1.8286976
3094.html.txt,1,14.2,59.2,21.5,4.938917975567191,3438,182,111.73626373626374,18.89010989010989,3094,2328,0.8448059,7.541549,0.2513311,1.6988696
3095.html.txt,1,13.4,50.5,19.0,5.330781283384375,28082,1311,135.39816933638443,21.420289855072465,3095,2329,0.7296994,9.184075,0.71241325,1.6020895
3096.html.txt,1,13.4,50.5,19.0,5.330781283384375,28082,1311,135.39816933638443,21.420289855072465,3096,2330,0.7296994,9.184075,0.71241325,1.6020895
3097.html.txt,1,17.2,40.76,24.2,5.453452945159106,5908,241,157.89626556016597,24.514522821576765,3097,2331,0.8748548,8.316484,0.9588107,1.8787459
3098.html.txt,1,17.7,44.75,25.7,5.298512089274643,6452,261,155.32183908045977,24.72030651340996,3098,2332,0.9403314,9.199104,0.96203417,1.8173838
3099.html.txt,1,15.1,51.45,22.2,5.271221864951769,6220,267,145.7453183520599,23.29588014981273,3099,2333,0.67981774,9.1644745,0.26569277,1.7337239
31.html.txt,1,16.2,43.4,23.5,5.562029242357111,4514,191,154.7068062827225,23.63350785340314,31,2334,0.7767025,8.217684,0.026771534,1.3963777
310.html.txt,1,20.6,31.72,27.4,5.196235294117647,10625,437,150.19679633867275,24.31350114416476,310,2335,0.78573304,7.4825177,0.6992367,1.7199537
3100.html.txt,1,12.6,57.95,18.0,5.08358374189467,12646,545,140.96880733944954,23.20366972477064,3100,2336,0.9185129,7.537871,0.81060046,1.842744
3101.html.txt,1,13.5,61.13,20.7,5.06757047557564,4647,245,114.68979591836737,18.96734693877551,3101,2337,0.76063126,9.367231,0.10427447,1.7940763
3102.html.txt,1,18.3,37.81,25.4,5.450021297742439,28172,985,184.18781725888329,28.601015228426395,3102,2338,0.9122168,9.450878,0.5533549,1.8430673
3103.html.txt,1,16.1,49.01,22.9,5.1624888888888885,5625,250,138.26,22.5,3103,2339,0.6600816,9.479978,0.023239328,1.7715056
3104.html.txt,1,17.6,45.05,26.1,5.398554752640356,7196,321,142.98130841121494,22.417445482866043,3104,2340,0.8701724,8.874956,0.055581182,1.7090788
3105.html.txt,1,15.9,49.32,22.6,5.09517514871117,1513,73,125.87671232876713,20.726027397260275,3105,2341,0.8580266,8.817481,0.37269604,1.5624387
3106.html.txt,1,15.8,44.31,22.8,5.512906751870848,11893,511,151.26223091976516,23.273972602739725,3106,2342,0.69932,10.258259,0.1571557,1.330667
3107.html.txt,1,20.4,32.43,27.5,5.28355980289682,6697,247,170.00404858299595,27.11336032388664,3107,2343,0.9261255,10.582153,0.028464813,1.7211022
3108.html.txt,1,17.0,41.06,22.8,5.1902979000488365,6143,263,144.22053231939162,23.3574144486692,3108,2344,0.92036945,9.003259,0.5326285,1.8454778
3109.html.txt,1,21.5,34.8,30.0,5.129727531516877,2459,109,137.71559633027522,22.55963302752293,3109,2345,0.8264154,9.150447,0.06402207,1.7558856
311.html.txt,1,19.2,35.48,25.6,5.147228833730024,2941,139,129.53956834532374,21.158273381294965,311,2346,0.26457852,7.570223,0.024322107,1.7524228
3110.html.txt,1,19.0,41.4,27.1,5.226117647058824,4250,183,144.1584699453552,23.224043715847,3110,2347,0.90712845,7.996321,0.83527946,1.3235016
3111.html.txt,1,19.0,41.4,27.1,5.226117647058824,4250,183,144.1584699453552,23.224043715847,3111,2348,0.90712845,7.996321,0.83527946,1.3235016
3112.html.txt,1,18.4,42.92,25.6,5.105543237250554,6765,259,159.0772200772201,26.11969111969112,3112,2349,0.9448369,8.500189,0.7663839,1.8757277
3113.html.txt,1,18.4,42.92,25.6,5.105543237250554,6765,259,159.0772200772201,26.11969111969112,3113,2350,0.9448369,8.500189,0.7663839,1.8757277
3114.html.txt,1,20.0,38.66,28.3,5.173970201577563,2282,111,126.3963963963964,20.55855855855856,3114,2351,0.6554531,8.935211,0.85289395,1.3601097
3115.html.txt,1,21.1,25.09,28.7,5.563753310631857,2643,160,107.83125,16.51875,3115,2352,0.023049057,8.662288,0.9217312,1.8018206
3116.html.txt,1,13.8,49.38,19.8,5.4234273318872015,16135,749,138.12283044058745,21.54205607476636,3116,2353,0.010499539,8.847247,0.40033218,1.7877419
3117.html.txt,1,14.0,43.66,19.9,5.704439252336448,856,51,112.23529411764706,16.784313725490197,3117,2354,0.5256439,7.223123,0.18860917,1.5581411
3118.html.txt,1,17.6,44.95,25.0,5.162045060658579,3462,155,137.20645161290324,22.335483870967742,3118,2355,0.7344975,8.433273,0.055735443,1.3570647
3119.html.txt,1,14.2,53.99,21.6,5.354440275171982,12792,594,136.506734006734,21.535353535353536,3119,2356,0.741264,7.898582,0.17657274,1.3655462
312.html.txt,1,17.4,34.83,23.5,5.573853989813243,3534,158,146.66455696202533,22.367088607594937,312,2357,0.933273,8.201984,0.14041477,1.509666
3120.html.txt,1,15.4,50.84,22.0,5.182716568544996,9512,386,152.08031088082902,24.642487046632123,3120,2358,0.82759786,8.393814,0.06979047,1.5522952
3121.html.txt,1,15.8,49.62,23.2,5.251572327044025,1272,72,109.94444444444444,17.666666666666668,3121,2359,0.011051337,9.756017,0.05158298,1.5408202
3122.html.txt,1,15.8,49.62,23.2,5.251572327044025,1272,72,109.94444444444444,17.666666666666668,3122,2360,0.011051337,9.756017,0.05158298,1.5408202
3123.html.txt,1,20.7,36.83,29.1,5.144262295081967,8540,375,139.39466666666667,22.773333333333333,3123,2361,0.6842726,9.145468,0.884694,1.6491348
3124.html.txt,1,20.7,36.83,29.1,5.144262295081967,8540,375,139.39466666666667,22.773333333333333,3124,2362,0.6842726,9.145468,0.884694,1.6491348
3125.html.txt,1,16.3,48.4,23.0,5.130820701898129,7323,312,143.57692307692307,23.471153846153847,3125,2363,0.8125553,8.904269,0.21354018,1.7633369
3126.html.txt,1,20.9,36.53,29.4,5.198195807906607,3769,145,160.64137931034483,25.99310344827586,3126,2364,0.23243129,9.57239,0.41555437,1.6610869
3127.html.txt,1,16.0,43.9,21.7,5.227759914255091,1866,93,124.51612903225806,20.06451612903226,3127,2365,0.8592258,8.561789,0.018097214,1.8788339
3128.html.txt,1,13.6,55.51,19.9,5.149896907216495,4850,257,115.65369649805449,18.8715953307393,3128,2366,0.23723902,9.400598,0.33871853,1.5351777
3129.html.txt,1,16.4,48.2,23.9,5.216004325493377,7398,331,138.59818731117824,22.35045317220544,3129,2367,0.66996384,8.373286,0.03802116,1.8010603
313.html.txt,1,17.4,34.83,23.5,5.573853989813243,3534,158,146.66455696202533,22.367088607594937,313,2368,0.933273,8.201984,0.14041477,1.509666
3130.html.txt,1,19.3,35.07,27.4,5.491271820448878,401,27,95.70370370370372,14.851851851851851,3130,2369,0.011993195,8.697747,0.040268496,1.7194661
3131.html.txt,1,19.3,35.07,27.4,5.491271820448878,401,27,95.70370370370372,14.851851851851851,3131,2370,0.011993195,8.697747,0.040268496,1.7194661
3132.html.txt,1,14.2,59.2,21.5,4.938917975567191,3438,182,111.73626373626374,18.89010989010989,3132,2371,0.8448059,7.541549,0.2513311,1.6988696
3133.html.txt,1,17.9,44.34,26.0,5.341741580571582,7453,250,188.768,29.812,3133,2372,0.9317289,9.237243,0.047022704,1.816764
3134.html.txt,1,14.8,52.26,21.6,5.223848238482385,3690,171,133.94152046783626,21.57894736842105,3134,2373,0.95564306,10.359169,0.14172278,1.8715501
3135.html.txt,1,14.8,52.36,21.9,5.282430730478589,3176,167,119.04790419161677,19.017964071856287,3135,2374,0.7360838,8.277538,0.05064047,1.7242872
3136.html.txt,1,15.6,44.82,21.9,5.329219083788274,4213,242,109.7603305785124,17.40909090909091,3136,2375,0.754874,7.9334435,0.15836388,1.4282336
3137.html.txt,1,18.0,33.21,25.3,5.785067873303167,3978,197,136.56852791878174,20.19289340101523,3137,2376,0.7636383,8.327498,0.9218601,1.8984158
3138.html.txt,1,15.4,50.74,22.8,5.307407407407408,1350,61,139.27868852459017,22.131147540983605,3138,2377,0.3039744,9.523175,0.09374841,1.8121433
3139.html.txt,1,15.1,46.24,21.2,5.295274341896606,3153,189,104.5026455026455,16.682539682539684,3139,2378,0.013004934,8.775641,0.90057623,1.6978785
314.html.txt,1,10.6,68.74,17.0,4.99429440852035,5258,290,108.36896551724138,18.131034482758626,314,2379,0.93593127,8.972054,0.1644669,1.5087926
3140.html.txt,1,18.0,33.21,25.3,5.785067873303167,3978,197,136.56852791878174,20.19289340101523,3140,2380,0.7636383,8.327498,0.9218601,1.8984158
3141.html.txt,1,25.0,20.25,34.8,5.536446750679516,4047,146,180.7123287671233,27.71917808219178,3141,2381,0.7759141,8.46002,0.83562124,1.5702409
3142.html.txt,1,13.8,49.59,19.1,5.313791407018695,12196,569,135.0896309314587,21.43409490333919,3142,2382,0.9533186,9.180854,0.13861549,1.5373727
